ID-type;Right-Ascension;Declination;Blue_base_1;Blue_base_2;Red_base_1;Red_base_2;blue-band-flux_1;blue-band-flux_2;blue-band-flux_3;blue-band-flux_4;blue-band-flux_5;blue-band-flux_6;blue-band-flux_7;blue-band-flux_8;blue-band-flux_9;blue-band-flux_10;blue-band-flux_11;blue-band-flux_12;blue-band-flux_13;blue-band-flux_14;blue-band-flux_15;blue-band-flux_16;blue-band-flux_17;blue-band-flux_18;blue-band-flux_19;blue-band-flux_20;blue-band-flux_21;blue-band-flux_22;blue-band-flux_23;blue-band-flux_24;blue-band-flux_25;blue-band-flux_26;blue-band-flux_27;blue-band-flux_28;blue-band-flux_29;blue-band-flux_30;blue-band-flux_31;blue-band-flux_32;blue-band-flux_33;blue-band-flux_34;blue-band-flux_35;blue-band-flux_36;blue-band-flux_37;blue-band-flux_38;blue-band-flux_39;blue-band-flux_40;blue-band-flux_41;blue-band-flux_42;blue-band-flux_43;blue-band-flux_44;red-band-flux_1;red-band-flux_2;red-band-flux_3;red-band-flux_4;red-band-flux_5;red-band-flux_6;red-band-flux_7;red-band-flux_8;red-band-flux_9;red-band-flux_10;red-band-flux_11;red-band-flux_12;red-band-flux_13;red-band-flux_14;red-band-flux_15;red-band-flux_16;red-band-flux_17;red-band-flux_18;red-band-flux_19;red-band-flux_20;red-band-flux_21;red-band-flux_22;red-band-flux_23;red-band-flux_24;red-band-flux_25;red-band-flux_26;red-band-flux_27;red-band-flux_28;red-band-flux_29;red-band-flux_30;red-band-flux_31;red-band-flux_32;red-band-flux_33;red-band-flux_34;red-band-flux_35;red-band-flux_36;red-band-flux_37;red-band-flux_38;red-band-flux_39;red-band-flux_40;red-band-flux_41;red-band-flux_42;red-band-flux_43;red-band-flux_44;red-band-flux_45;red-band-flux_46;red-band-flux_47;red-band-flux_48;red-band-flux_49;Scale_Factor;binaryClass
4;20.799;?;?;?;916;852;?;11804.784;?;?;8773.568;?;?;?;9039.607;8391.676;?;?;?;10493.368;9995.371;?;9715.67;?;8223.477;?;?;?;?;7827.634;7117.7393;6873.8794;?;?;?;?;5812.964;5522.3594;?;5717.3896;5363.607;?;?;4766.8926;5530.3325;?;?;?;?;3168.6626;?;?;?;?;6747.7095;?;?;4689.316;?;?;?;?;3044.43;2746.4678;2472.8152;?;2699.8477;2541.3489;2506.2087;2389.8523;2408.2231;?;?;2294.2932;?;2168.4067;?;?;?;1942.3096;?;?;?;?;?;?;?;1638.4637;?;1101.212;833.374;?;815.584;?;1192.2725;?;?;792.7732;695.3001;0;0
0;?;?;?;1098;?;?;7107.83;7025.918;?;7668.7695;?;8829.791;?;?;11382.121;?;?;12366.075;?;11615.705;?;?;10831.237;10365.957;10376.199;?;9235.593;8663.115;?;?;7932.354;?;7068.552;?;6550.2725;6039.053;?;5253.6284;?;4332.4775;4510.944;4299.532;3941.0168;?;?;?;3233.7178;?;3217.738;?;10172.565;?;7639.6343;6662.5166;5322.7666;?;3785.9783;3237.623;2936.3916;2836.583;2711.1294;?;2460.387;2407.9236;?;2355.973;2246.5188;?;2459.007;?;?;2386.714;?;2583.8306;2403.245;2196.982;?;?;2065.32;2070.5117;1990.0422;1956.7207;1813.4603;1713.062;1639.8171;1569.4473;?;1550.1503;?;1359.5559;?;1347.5365;?;?;?;1198.014;1196.3716;969.10767;903.2289;0;1
?;?;42.613;1721;1573;?;?;8106.607;?;?;?;10676.458;11548.05;?;?;8223.264;7619.818;7304.596;?;6412.0063;?;?;?;6362.8135;?;?;?;?;6599.9785;6151.094;6856.723;?;?;?;6743.309;6718.3413;?;5681.4727;5879.564;?;?;?;?;?;?;?;?;?;?;4669.5;4342.0093;6327.284;?;6915.216;?;?;?;4877.1226;?;4334.251;4479.3276;?;?;3550.7817;?;?;4012.481;3841.6062;3407.3965;3607.9863;?;3560.116;3683.1062;?;?;3277.328;3109.2764;3463.7546;3240.2708;?;3325.544;2916.347;2661.0005;?;?;?;?;?;2657.765;2385.8096;2203.9475;?;?;?;2352.4863;?;2139.8667;2178.399;?;?;?;0
?;?;?;?;?;366;394;?;10334.97;?;9295.483;?;8498.01;8308.869;?;?;?;?;?;?;9788.6455;9789.284;?;?;?;?;?;?;?;?;?;?;7498.808;7062.194;6864.1284;?;?;?;?;5742.099;?;5168.8193;?;?;5052.9556;5144.593;5011.3223;?;4737.9746;4643.334;?;8189.7085;?;?;?;6062.8374;5482.6313;?;4984.53;?;?;?;?;3102.93;3001.0962;2706.1702;?;?;2417.8262;?;?;?;2327.7258;2153.296;2128.8162;?;2115.096;1989.5441;?;?;1754.9236;?;1812.8541;1589.6552;1577.7433;?;?;1379.6058;?;1212.7068;1326.9149;1204.8567;995.3376;1097.065;?;?;1118.2944;846.3221;?;816.9607;0;0
4;?;?;?;?;?;314;?;7186.9766;7198.424;?;?;?;8689.481;?;?;12252.519;?;?;14390.376;?;?;?;?;?;11618.35;?;10230.27;?;9217.2295;?;8003.384;7676.219;7115.463;6490.7393;5897.276;?;?;4716.6143;?;?;?;?;?;3168.0437;?;?;2998.0142;?;2741.3706;2683.7407;9971.06;?;7493.82;6084.97;4948.4995;?;?;?;?;2458.8315;2498.2207;?;?;?;?;2041.1373;2077.801;?;?;2118.0593;2086.4053;?;2164.5364;?;2082.0723;2208.2715;1886.6189;?;1783.5077;1853.2512;?;?;1686.145;1757.4513;1611.5338;1471.5844;?;1344.9935;?;?;?;?;1036.9594;1020.6276;1038.5316;?;?;?;954.034;0;1
0;?;?;832;?;464;493;?;?;?;?;12720.934;?;?;11341.585;10601.412;10055.924;?;?;8785.541;8383.36;8152.256;7585.096;7855.3447;7726.1436;?;7891.0034;?;7798.086;7831.309;7624.2803;7250.7153;?;?;6889.478;6639.9043;6354.989;?;?;5585.9595;?;?;4576.9297;4426.396;?;3839.4211;4199.047;?;?;?;?;8133.94;?;7339.6323;6736.8936;?;?;4667.962;?;3650.0066;?;3372.2004;3206.0593;2920.5288;?;2818.3215;2733.3384;?;?;?;?;?;1884.6978;1944.2872;?;?;?;1628.4626;1599.6558;?;1455.094;?;?;1299.4978;?;1443.9653;1220.6342;?;1087.9983;?;1149.9849;?;?;968.0762;1135.4617;1207.0303;1159.1948;1078.9325;?;1012.7728;?;0
?;?;?;?;?;268;?;7497.7715;?;7900.4067;?;?;?;8999.435;?;?;11801.162;?;?;?;?;?;12526.461;12166.391;11543.168;11157.839;?;10239.508;9744.5;9196.043;?;?;?;7153.0967;?;?;5926.226;5480.7246;5049.32;?;4503.249;4108.4995;3941.7773;?;3525.351;3503.6497;?;3378.6726;3093.8347;3155.2422;3154.7388;9433.185;?;7627.556;?;5295.988;4475.1675;?;3419.2627;3094.0903;2760.541;2648.021;?;?;2208.0542;2070.413;2010.2277;?;2020.8752;2049.4817;?;1998.433;?;?;1998.8174;1945.9934;?;?;?;1734.976;?;?;1685.3472;?;1399.975;1440.2863;1368.0228;?;1223.5546;?;?;1171.6582;985.50183;956.9941;?;881.72974;?;824.8226;849.8731;735.60114;?;1
?;20.915;?;?;?;?;?;?;8372.153;?;?;?;?;?;?;?;?;10793.739;?;11687.06;11693.052;11445.529;?;?;10255.947;?;9642.011;?;9188.955;?;8501.113;7687.2666;?;?;6786.1245;6231.3545;?;?;?;?;?;4379.9727;3907.7883;?;3584.8774;3706.2664;?;3358.3188;3296.578;3216.2773;?;9344.446;?;7231.756;6364.615;5542.621;?;?;?;?;?;3116.0913;2817.2327;?;2357.6023;?;2632.1956;?;2564.2524;2564.1396;?;2619.6829;2591.694;2468.1128;?;?;2542.1543;?;2464.9487;2082.4756;?;?;2127.3308;?;1894.799;1833.6338;?;?;1685.9917;?;?;?;1621.9169;1404.091;?;1268.4998;1401.1869;?;?;?;0;0
?;20.95;?;171;?;94;?;13995.179;?;14038.49;?;?;13344.762;12683.401;?;?;?;?;10130.276;?;?;9061.372;8649.634;8416.264;8217.47;?;8096.148;?;7903.1836;7888.748;?;7315.1006;7269.1895;?;?;?;6178.7627;?;5595.714;5279.808;?;4630.8584;4351.014;4168.9756;?;3675.6;?;3421.0398;?;?;?;8209.955;7656.189;7241.9487;6543.0693;?;?;4144.7544;3704.8489;3325.3643;3049.4348;2915.8794;2880.123;2693.4204;?;2373.2856;?;2316.3582;?;?;2019.7495;1916.6006;1822.0945;1759.2358;?;?;1484.4753;1486.3733;?;?;?;1261.1578;?;?;?;?;?;1031.486;981.7373;?;962.78375;?;?;?;?;?;804.0232;798.9159;?;?;?;0
?;?;48.018;513;?;?;317;?;?;?;14698.59;?;12862.585;12007.475;?;10445.486;?;9078.284;8788.871;?;?;7307.8975;7499.7236;?;7362.2173;7583.2837;7902.6694;?;?;8241.263;8032.5845;?;7402.9365;?;?;?;6526.4326;?;?;5623.8555;?;4928.309;4684.8965;4327.595;3990.9822;3775.1333;3664.5164;?;3331.0945;3608.6497;?;?;7956.4897;?;?;5885.7944;?;4376.4355;?;?;?;?;3110.5068;2823.0059;2621.8296;?;?;2075.538;?;?;1940.2876;1984.4271;1826.7341;1726.0132;?;?;?;1494.2642;1498.9459;?;1272.0145;?;1222.8978;?;1213.5613;?;?;?;?;993.04016;?;1053.0066;895.81354;885.2952;947.26025;786.66766;808.9818;1093.5691;896.79083;?;0;0
4;?;-0.414;166;?;102;127;15927.052;15969.599;15490.264;?;14178.874;13424.855;12607.452;11967.3;11315.79;10739.096;?;?;9430.244;?;8774.558;?;?;?;?;?;?;?;9075.802;8978.97;?;?;7747.1367;7432.4766;6974.7437;6583.6836;6150.3584;?;?;?;4223.6597;3948.0898;?;?;?;3096.2732;?;2928.9268;2916.803;?;?;8842.757;8150.4995;?;?;?;?;?;2948.9712;?;?;?;?;?;1948.0791;1906.5245;1827.5892;?;1594.9718;?;1529.8784;1384.3495;?;1255.9186;?;1140.5388;?;?;?;979.8117;979.08093;895.4367;878.4635;861.49805;?;772.30817;809.01984;?;723.1243;?;?;?;655.4681;?;610.2943;?;?;?;?;0;0
4;21.059;51.604;?;?;137;?;16778.408;17222.045;17020.494;?;15512.136;14700.684;13462.634;?;11839.788;?;?;?;?;?;7683.661;7443.465;7238.5327;?;7383.9834;?;8035.3965;?;8092.7515;7953.0845;?;7571.5225;?;?;?;6644.5063;6117.046;5913.952;?;?;4569.5874;4380.611;?;?;?;3515.4421;?;3232.7183;3285.2734;?;?;7745.464;?;?;?;?;?;?;3264.3433;?;2794.9868;?;?;2325.4448;?;?;?;1801.0994;?;?;?;?;1444.0986;?;?;1191.4989;?;1064.2432;1102.8634;1053.3434;984.4341;?;851.90906;862.3329;?;791.51764;?;?;?;?;762.5846;?;665.34674;693.4135;661.5448;?;588.9966;?;?;?;0
4;?;?;228;?;193;?;?;11187.991;?;?;?;?;?;?;?;?;11329.757;12284.537;?;13112.398;?;?;12036.555;?;10664.713;9943.798;9528.717;?;?;8042.4395;7569.504;7128.917;6742.235;6280.127;?;5602.4897;5187.5776;?;?;4295.8867;?;?;?;3637.4836;3443.6104;3548.825;3458.7075;3173.2585;?;?;?;8350.164;7133.3657;?;?;4166.045;3679.4536;3225.2021;3071.3794;?;?;?;2200.1753;2119.1257;?;?;1978.3867;1953.9341;1983.3723;?;1933.1359;2024.5538;?;1920.447;1917.5698;1808.2671;?;?;?;1600.1011;1577.0293;1500.0719;?;1412.175;?;1145.1094;1217.6989;1139.4048;1105.5695;?;?;936.7131;?;?;?;821.61084;?;?;659.518;0;0
?;?;?;430;?;?;299;6503.898;6424.131;?;?;?;?;9864.557;?;?;?;?;13821.229;?;13510.35;?;12378.528;12300.626;11576.927;11009.63;?;10040.157;9762.507;8979.517;?;8182.468;?;?;6541.725;6155.5625;?;5200.8223;4885.645;4315.627;?;3799.7131;?;?;?;?;?;?;2797.2107;?;2544.9834;?;?;7449.6646;?;5033.9077;4094.7407;3358.3574;?;2551.845;2425.2354;2220.4795;?;?;?;?;2090.7236;2057.0574;?;2306.9312;?;2297.7222;?;?;2271.0632;?;2264.9878;?;?;?;1992.4348;1922.8942;1775.1776;1704.223;1669.4844;?;1424.8428;?;1400.3574;?;?;?;1269.0107;1261.9073;1137.527;?;1098.7623;1072.8802;1093.3453;971.91534;?;1
?;?;?;?;?;?;?;?;?;?;12126.769;?;10882.0205;?;?;?;9115.564;9194.123;?;?;?;8310.548;8107.071;?;?;7629.044;7777.2266;?;7360.888;?;7094.6133;6928.4507;?;6855.813;?;?;6017.291;6018.9507;?;?;?;?;5371.153;?;?;5005.546;4992.825;4673.719;4965.8066;5138.5723;?;7293.99;6975.873;?;?;6378.3057;5526.66;5223.3496;4905.572;?;3966.9658;?;?;3075.359;?;?;?;?;2574.6956;?;?;?;2032.3524;?;1933.0413;1749.5654;1641.8989;?;1645.9282;1478.6417;1480.6936;?;1392.9186;?;?;?;?;1203.534;?;?;?;1100.9274;?;868.2648;?;1069.432;858.7948;?;?;?;?;0
?;?;68.287;?;?;?;54;18493.066;?;15797.099;?;13999.297;13141.419;?;11757.368;11171.571;?;?;10027.27;9788.089;9293.655;?;8509.778;?;?;7838.9756;7441.4907;7278.782;7170.1157;6932.893;?;6482.693;6394.552;6200.2114;5996.5625;?;5695.4873;5475.0874;?;5101.381;?;?;4742.09;4663.327;4523.083;4520.722;4510.914;4344.598;4245.3623;4116.319;?;7441.356;6898.563;?;?;?;?;4652.5386;?;3958.4395;?;3256.9324;?;2734.3354;?;2379.4648;?;?;2013.044;?;?;1743.571;?;1586.3104;1490.9188;1442.1134;?;?;1293.8616;1252.5273;1186.9749;?;?;?;1066.4102;?;?;?;888.1408;?;822.31555;771.7065;734.1429;?;692.5624;?;?;?;?;536.4844;?;0
?;21.318;51.678;?;1174;574;?;?;?;?;2492.8352;?;2609.994;?;?;?;2552.6528;2797.6152;?;2941.1816;3373.1873;?;2953.048;?;3414.3298;?;?;?;3429.7366;?;?;?;?;?;?;3527.1987;?;?;?;?;3298.0059;?;?;3879.4844;?;?;?;3385.065;2917.3794;2844.3945;?;3526.414;?;?;?;3346.6365;?;?;?;3407.6138;3487.1238;3423.2732;3903.6528;?;?;?;?;6039.987;6143.9;6568.9307;?;?;7346.141;?;?;7920.506;?;8267.613;8684.702;8870.079;?;?;?;?;?;8118.7275;?;?;8074.053;8122.306;8440.215;?;8167.458;?;8405.978;?;8444.886;?;8162.948;?;?;0
?;?;?;1080;?;?;451;?;7894.9263;7991.229;?;?;?;?;11044.291;?;12728.803;?;13454.436;13955.156;12602.266;?;11562.113;11233.996;10934.092;?;?;9426.481;8861.808;?;?;7943.4414;7247.1787;?;6213.4907;?;?;5212.1973;4708.6987;?;?;3959.7405;?;3769.1362;?;?;?;2872.4788;3119.5657;?;?;?;8593.052;7194.479;?;4890.9897;3998.6018;?;3182.2266;?;?;2542.252;2444.3872;?;?;?;2263.0283;?;?;2137.319;?;?;?;2222.636;2142.1396;2133.7278;?;2195.2712;?;?;?;1943.9568;1893.2872;?;?;1625.3647;1504.2081;?;1496.9432;?;1395.6849;?;1317.9485;?;?;?;1128.0558;?;?;1142.3663;0;1
2;21.405;-69.724;432;383;149;?;24724.941;?;21145.355;19416.11;17689.383;?;15268.127;14127.107;13306.072;12337.881;?;10914.979;10289.932;?;9444.934;8843.013;?;7966.8525;7630.677;7178.331;?;6498.105;6391.5283;6057.8086;5827.302;5560.6426;?;5238.8955;?;?;?;4300.9517;4279.348;?;?;3809.2358;3697.2373;?;?;3273.403;?;?;?;?;?;6327.6367;5516.1987;4895.7827;?;?;3762.526;3253.1958;3203.292;?;?;2251.0293;2095.3809;?;1902.8525;?;1733.6079;1503.1826;?;?;1328.16;?;?;?;1126.7705;1043.5391;?;?;?;?;?;?;?;747.0348;?;?;580.1428;607.9739;?;596.5484;?;?;483.95444;395.67477;472.57904;?;548.9734;424.57867;?;0;0
?;21.409;?;?;?;?;?;?;5881.0703;5541.7065;5352.225;5589.668;?;?;?;7720.329;?;10049.789;?;?;?;?;13333.943;13311.046;12743.147;?;?;11012.221;?;?;?;8772.477;?;7588.276;7155.137;?;?;5722.5107;?;4971.3057;4712.276;4324.5664;?;?;3913.852;3520.092;3453.3354;3435.0247;3490.8958;3169.808;?;?;9704.596;8170.9575;?;5532.2627;?;?;?;?;2661.1523;2612.953;2473.947;?;2362.538;?;2254.2468;?;2506.3433;2667.2388;?;?;2685.2607;?;2652.9446;?;?;?;2325.0562;?;2156.6438;2083.0513;?;1920.7594;1766.9612;?;?;1640.1946;1618.1422;?;1421.1595;?;1330.1813;1230.9603;1296.7615;1217.2357;1278.5094;?;1108.895;1180.7854;0;1
?;?;?;?;870;334;409;?;?;7293.2427;?;?;?;?;9389.279;?;?;?;12847.281;?;?;?;12225.414;11675.446;?;?;?;?;?;9198.831;?;?;?;7221.28;6876.0825;6507.833;?;5674.7974;5155.242;4934.03;4571.584;4310.0313;?;?;?;3784.1702;?;?;3345.5205;3388.1165;?;10456.568;?;7599.073;?;5413.622;4640.988;?;3583.094;3274.7625;?;2715.9407;?;?;2297.5237;?;2458.3967;2223.9878;2029.9747;2114.1572;2175.3167;2132.7417;2013.8147;2040.4836;2091.6843;2004.5555;1928.9847;1759.76;1793.7755;?;1667.3145;1643.7524;1503.4725;?;1541.491;?;?;?;?;?;1098.2526;1121.0039;?;?;1004.87695;?;?;?;676.82227;789.04913;?;1
?;?;?;?;?;?;?;9160.13;9062.425;?;?;?;8822.854;?;9455.13;9798.947;10339.593;?;?;?;11508.707;?;?;?;10090.884;9795.211;9181.815;?;?;?;8007.078;7724.4844;?;?;6683.265;6384.858;5866.581;5484.7734;5239.4385;?;?;4597.512;?;?;?;?;?;?;?;?;?;?;?;?;6279.1978;5413.0254;?;4274.083;?;?;?;?;?;?;2640.346;?;?;?;2382.4878;2386.995;2377.0518;2280.1785;?;2340.2136;?;?;?;?;?;?;1999.3881;1940.2916;1755.5969;?;1693.0999;?;?;1434.0458;1377.535;1352.4524;1462.6775;?;1116.6698;1175.0127;?;1068.2876;?;1001.4943;?;?;0;0
0;?;?;1606;?;1033;?;7046.2314;?;?;7948.875;?;8621.943;9087.64;?;?;10006.57;?;?;9650.365;?;?;?;8692.885;8921.08;?;?;8019.267;7680.9443;8051.5825;?;?;?;6723.8433;?;6558.7593;?;?;?;?;?;?;4387.4556;4428.479;3867.6226;4127.78;3619.8425;3189.9897;?;3473.6838;3517.3345;7737.635;?;7104.263;?;5496.4297;4834.2246;4180.864;3897.7368;?;?;3346.9353;3395.0723;?;2864.322;2770.2249;2854.9517;2930.8794;?;3228.847;?;3230.956;3188.5872;?;?;?;3327.729;?;?;2530.9185;2779.5073;?;2614.3706;?;?;2278.581;?;?;2160.699;?;?;?;1781.5762;?;1881.0376;?;1867.1937;1508.9624;1834.4829;1574.4796;?;0
?;21.52;54.094;?;?;?;446;17995;?;?;?;?;?;?;?;?;?;9381.242;8619.624;?;?;8668.155;8116.5073;7715.8667;7681.8916;?;7029.803;?;?;7181.222;?;6366.734;6262.441;6060.148;6026.493;5796.803;5776.922;?;?;?;?;4813.245;4626.8486;4693.386;4863.8545;?;4685.2935;4744.064;?;?;?;7173.3506;6755.4023;?;5964.439;?;?;?;?;4046.0845;?;?;3187.2004;3049.2039;?;2477.0938;?;?;?;2012.9496;1939.5107;?;2020.0125;?;?;?;?;1517.1676;1582.8171;1566.1105;1514.1022;1585.5995;?;?;1590.2476;?;?;1318.3684;?;?;1201.2965;943.32526;?;?;?;713.24133;?;881.4607;?;?;?;0
?;?;56.52;329;393;200;265;7704.3867;?;?;?;?;?;?;8620.38;8437.618;8100.072;7794.063;7698.499;?;?;7155.135;7073.5405;7024.4077;6918.7407;?;?;6586.9883;?;?;?;6344.425;6259.2446;?;6254.8457;6201.211;6156.8555;6157.004;?;?;5816.366;5747.9478;?;?;5444.4785;5313.053;5290.093;5212.447;5180.229;5052.537;?;6532.9805;6400.3643;?;6211.337;?;?;5628.7744;?;?;?;4580.685;?;?;4375.2554;4174.5825;4065.7075;?;3790.5527;3629.8335;?;?;3191.3613;?;3005.4314;2918.9797;?;?;2659.7163;2629.8704;?;2472.8833;?;2326.1433;2358.468;2222.0918;2147.8342;?;?;2052.1226;2114.173;?;?;?;1902.6803;1889.6891;1834.065;1814.6011;?;1623.67;?;0
?;?;38.847;268;?;160;?;15213.214;?;?;14473.264;13463.895;12744.126;?;11835.289;10811.948;?;?;9451.302;9119.884;8614.746;?;?;?;8308.3;8177.336;?;?;?;8957.468;?;8536.037;8159.424;7848.562;7572.147;?;6601.4287;6295.304;?;?;5160.9844;4688.981;4318.7266;?;3798.9412;?;3348.0562;?;?;?;?;?;?;8167.667;?;6055.1846;5126.601;4141.72;3530.9812;?;?;2810.3389;2611.4204;2569.0598;?;?;?;1939.7473;?;?;?;?;1444.0416;1367.5059;?;?;1211.58;1147.6401;1043.0212;?;1010.70386;962.4804;?;886.4249;839.80896;?;732.52875;767.34326;820.95264;?;?;679.7588;?;?;?;622.0846;?;?;?;?;0;0
2;21.569;45.149;?;?;61;86;?;?;17518.908;?;14988.607;?;12637.43;12419.255;?;?;10646.708;10292.635;?;?;?;?;?;?;?;7612.388;7326.253;?;?;?;6364.953;6027.341;5844.15;5646.5454;?;5218.391;5103.1436;?;?;4526.792;4211.8228;?;4137.8022;4016.374;?;3915.5845;?;?;3499.8196;3390.7424;?;6618.8203;5939.846;?;4954.7173;4541.489;?;?;3495.5664;?;?;?;?;?;2234.2715;?;?;?;?;1849.871;1774.6909;1691.2909;1677.9106;?;1564.7167;1462.8428;?;?;?;?;?;?;1190.6758;?;1143.599;?;1038.9084;961.86896;853.95374;?;874.928;839.10034;716.8037;738.642;686.3648;?;618.8925;634.5814;502.0314;0;0
0;21.614;?;?;?;?;667;14833.328;14719.162;?;?;11718.419;11555.897;10377.411;10011.546;9692.992;?;9665.122;10203.297;?;9272.154;9538.607;9140.769;8612.726;8543.92;8014.3564;?;7790.7065;?;7422.3228;?;?;?;6029.854;?;5585.4263;5536.6807;6013.9136;5351.362;5037.3003;4576.7227;4436.949;4560.9937;4315.4385;?;4518.071;?;4235.573;?;3956.4287;3774.5562;7882.624;?;?;6281.2095;?;4671.5786;?;?;3946.746;3615.091;?;3111.428;2853.116;?;?;?;2539.7744;?;?;?;?;2237.2046;2351.9377;?;1915.4623;1952.0723;2032.6576;1864.1218;1957.7545;?;?;1787.6667;1529.6217;?;1633.9418;1462.2212;1352.3842;1237.6699;?;?;1053.1438;1156.6508;1014.2893;1138.977;972.2035;958.4971;1060.4064;?;723.6429;0;0
0;21.622;45.681;477;?;?;371;?;14860.874;15121.162;?;14080.425;13117.715;12521.913;?;11292.199;10267.558;?;?;?;?;8521.187;7833.2886;7890.3193;7850.464;?;7815.2314;?;?;?;7695.554;7493.7026;7220.377;?;6926.277;?;6317.693;?;?;5688.3433;?;4909.821;4517.385;4642.745;?;?;3760.8762;?;?;?;3433.2322;?;7532.558;?;6765.1465;?;5224.6157;4522.775;3949.6665;3602.1702;3153.0874;?;?;2771.896;2499.3413;?;2456.2852;?;?;1878.9866;1860.8175;?;1672.1024;?;?;?;?;1312.038;?;1174.5575;?;?;?;1092.0684;945.62585;?;?;981.3281;?;968.1638;?;?;?;?;?;795.65564;?;820.86993;784.2601;?;?;0
?;?;?;576;?;?;379;14229.924;14761.415;?;?;?;?;?;?;10566.19;?;9507.841;9156.08;?;8449.511;8083.7114;?;?;?;7429.1094;?;7137.2617;7190.708;?;6878.5723;?;6310.664;?;5956.2896;6030.261;5677.3164;5633.5986;5545.9463;?;5083.444;4896.945;4905.0903;4748.439;?;?;4369.593;4222.4053;?;3855.8586;4093.2546;?;?;6333.8755;6063.8335;5619.664;?;4679.7866;?;3980.3613;?;3618.6616;?;3192.836;?;?;?;?;?;2492.5269;2385.1042;2208.6533;?;?;2107.9966;1959.9231;?;1904.0087;1788.9778;?;?;1561.7522;1492.3339;?;?;1384.6627;1367.124;1246.0105;?;?;?;1163.5549;1136.7048;?;1094.0392;1122.1718;?;916.3568;?;862.8489;?;0
4;?;-2.013;1161;955;560;613;15081.832;14582.149;?;13020.791;12115.183;10810.827;?;?;9371.51;?;?;9164.13;?;9442.013;?;?;8203.604;?;?;7999.072;7992.3706;?;?;?;7004.915;?;6376.833;6386.6577;?;5559.8076;5684.813;5553.6616;5603.946;5267.4736;5229.4736;4848.817;?;?;4783.625;5284.7744;?;?;4272.709;?;7919.378;7366.995;6482.275;?;5584.8857;?;4838.7456;?;?;3603.8123;3428.5952;?;?;?;?;2500.5867;?;2218.5193;?;2194.3855;?;?;2039.6713;?;?;?;1966.5956;?;?;1666.5096;?;1452.9802;?;1675.4188;1522.9213;1317.861;1333.3082;1126.5831;1103.0511;1238.9655;1064.509;871.4095;?;844.8209;?;?;989.90546;924.0871;?;?;0
?;21.638;45.228;?;?;496;?;15002.379;15282.171;15802.786;?;15079.988;?;12571.044;12804.325;11661.858;11600.74;?;10404.269;?;?;8625.702;?;8677.494;?;8379.678;8112.0835;9096.908;9013.154;8677.403;8451.968;?;8155.4863;?;6987.1304;?;6177.2983;?;5775.648;5331.099;?;4497.106;?;?;?;?;2409.898;2706.35;?;?;?;8297.602;8367.663;7939.3115;7128.4136;?;4425.186;?;?;3215.4688;?;?;?;2410.463;?;?;?;1800.3647;1408.7465;1432.7722;1375.8738;?;?;?;?;?;1190.7766;?;?;953.83575;?;1178.4108;?;954.2303;1239.3934;790.7375;?;?;761.5899;?;?;715.88184;?;892.61566;?;517.6035;?;661.22656;?;?;?;0
?;?;54.095;445;?;?;?;12708.735;?;11421.396;?;10132.884;?;9356.077;?;?;9627.878;10135.513;?;?;?;?;?;?;?;9982.203;9597.426;?;8882.535;?;?;?;?;6689.8867;6612.957;?;5851.6396;5742.7686;5338.1567;?;4759.4346;4577.33;4424.544;?;4385.441;4134.0957;?;?;?;?;?;?;?;?;?;?;4768.2725;4180.072;3775.7703;?;3123.1748;2766.9673;2626.6172;?;?;?;?;2113.2205;2103.6194;?;2039.1998;2093.6204;?;?;1927.9584;?;1822.5039;?;?;?;1605.151;?;?;1356.0454;1370.7354;?;?;?;1117.8918;?;971.56287;?;879.90063;?;960.1383;?;?;?;?;?;0;0
4;?;35.282;?;548;319;337;20826.629;?;18912.008;18543.291;?;?;15390.808;14211.967;?;12737.16;11202.683;10757.421;10380.262;?;?;?;?;?;7909.24;7534.449;?;?;7343.4644;?;6653.342;6623.423;6154.3325;5959.751;?;5410.326;?;4983.9326;?;?;3884.3904;?;3785.3164;?;?;3111.9631;3084.4353;?;?;2824.0415;?;7003.7544;6427.21;5953.9126;4925.0806;?;3798.5864;?;2610.7166;?;?;1968.7761;2248.9216;2050.3718;1790.3531;1813.6266;1619.5177;1746.0302;?;?;1339.504;1000.5303;1188.5923;?;1314.413;?;?;?;?;662.926;?;?;?;719.4217;760.4648;?;723.9918;?;641.4315;?;690.6522;538.499;493.95236;?;490.5175;?;?;519.44196;?;?;0
?;?;?;?;2642;?;2117;13490.692;?;11927.631;11528.06;?;?;9986.974;?;?;9559.994;?;?;?;?;?;?;?;?;?;8618.238;8036.9814;7658.0723;?;7370.588;7205.0034;6973.8164;6682.4966;?;6510.0293;?;5435.36;5335.511;?;?;4795.446;4626.388;?;4394.0317;?;5450.416;?;4124.498;4130.51;3815.7258;8860.798;?;6563.566;?;5491.6133;4923.863;?;?;3846.2295;?;?;2803.7551;2229.1248;2232.3552;?;?;2107.4063;?;?;2258.0186;?;?;?;1967.7257;?;1601.2745;1612.2092;1743.4695;1391.7208;?;1960.5737;1621.6455;2447.4822;1118.8328;?;?;1219.6217;?;1108.8752;?;?;?;?;?;?;?;?;340.55286;?;0;0
