m;sem;h;N;X;outcome;Tmin;IntTem;Tmed;Vmax;Vmin;Intvel;Vmed;oil;Presion;Peso;Retraso;tempsuelo
10;6;0;26353;17379;10.69;6.54;0.246;8.68;6.89;6.86;0.002;6.88;9.4;18.4;1023.4;0;76
10;6;1;26354;17380;7.52;6.36;0.121;7.23;6.91;6.89;0.001;6.9;9;17;1024;0;83
10;6;2;26355;17381;8.43;3.97;0.388;6.49;6.92;6.91;0.001;6.91;8;15.3;1024;0;84.7
10;6;3;26356;17382;9.19;6.31;0.201;7.9;6.92;6.91;0.001;6.91;7;13.6;1024;0;86.4
10;6;4;26357;17383;12.53;7.68;0.28;9.79;6.92;6.87;0.004;6.89;6;12;1024;0;88
10;6;5;26358;17384;10.7;5.04;0.365;7.94;6.92;6.88;0.004;6.9;5.7;11.7;1023.3;0;89
10;6;6;26359;17385;9.4;5.74;0.249;7.53;6.94;6.93;0;6.94;5.4;11.4;1022.6;0;90
10;6;7;26360;17386;16.06;8.41;0.317;12.2;6.92;6.86;0.005;6.89;5;11;1022;0;91
10;6;8;26361;17387;22.23;16.14;0.185;18.77;6.85;6.77;0.007;6.8;4.7;10.3;1022.3;0;91.3
10;6;9;26362;17388;21.48;18.93;0.067;20.29;6.78;6.73;0.004;6.75;4.4;9.6;1022.6;0;91.6
10;6;10;26363;17389;21.49;19.47;0.059;20.7;6.77;6.75;0.001;6.76;4;9;1023;0;92
10;6;11;26364;17390;20.54;17.39;0.086;18.91;6.76;6.73;0.002;6.75;4;12;1023;0;82.7
10;6;12;26365;17391;16.98;14.46;0.09;15.9;6.77;6.75;0.002;6.76;4;15;1023;0;73.4
10;6;13;26366;17392;13.93;12.9;0.044;13.5;6.8;6.77;0.002;6.79;4;18;1023;0;64
10;6;14;26367;17393;16.99;15.02;0.087;15.63;6.8;6.78;0.002;6.79;3;20;1022.3;0;56.3
10;6;15;26368;17394;19.91;17.74;0.065;18.69;6.77;6.73;0.004;6.75;2;22;1021.6;0;48.6
10;6;16;26369;17395;18.9;15.18;0.115;16.95;6.77;6.74;0.002;6.76;1;24;1021;0;41
10;6;17;26370;17396;16;12.89;0.122;14.26;6.78;6.76;0.002;6.77;2;24.3;1020.3;0;40.7
10;6;18;26371;17397;13.68;12.86;0.032;13.28;6.81;6.79;0.001;6.8;3;24.6;1019.6;0;40.4
10;6;19;26372;17398;13.67;11.98;0.075;12.72;6.81;6.8;0.001;6.81;4;25;1019;0;40
10;6;20;26373;17399;12.89;11.63;0.068;12.48;6.83;6.82;0.001;6.82;7;24;1018.7;0.3;53
10;6;21;26374;17400;14.01;11.22;0.116;12.56;6.83;6.81;0.001;6.82;10;23;1018.4;0.6;66
10;6;22;26375;17401;12.62;11.1;0.065;11.87;6.84;6.82;0.002;6.82;13;22;1018;0.8;79
10;6;23;26376;17402;10.98;9.92;0.062;10.34;6.85;6.84;0.001;6.84;10.3;21.3;1018.7;0.5;79
10;7;0;26377;17403;10.14;7.88;0.169;8.67;6.88;6.86;0.002;6.87;7.6;20.6;1019.4;0.2;79
10;7;1;26378;17404;7.83;4.74;0.35;5.8;6.92;6.89;0.002;6.9;5;20;1020;0;79
10;7;2;26379;17405;5.42;3.57;0.222;4.44;6.94;6.92;0.002;6.93;4.7;17.3;1019.3;0;80
10;7;3;26380;17406;3.77;3.27;0.074;3.51;6.96;6.94;0.001;6.95;4.4;14.6;1018.6;0;81
10;7;4;26381;17407;3.56;3.01;0.11;3.21;6.98;6.96;0.001;6.97;4;12;1018;0;82
10;7;5;26382;17408;3.16;2.94;0.038;3.05;7;6.98;0.001;6.99;5;12;1018;0;79
10;7;6;26383;17409;4.19;3.32;0.161;3.61;7;7;0;7;6;12;1018;0;76
10;7;7;26384;17410;7.39;4.66;0.26;5.86;7;6.99;0.001;7;7;12;1018;0;73
10;7;8;26385;17411;15.9;8.04;0.332;11.94;6.99;6.94;0.004;6.96;5;11;1018.7;0;78.3
10;7;9;26386;17412;23.39;18.9;0.118;20.91;6.92;6.85;0.006;6.89;3;10;1019.4;0;83.6
10;7;10;26387;17413;25.29;22.74;0.064;23.78;6.83;6.81;0.002;6.82;1;9;1020;0;89
10;7;11;26388;17414;23.62;21.59;0.047;22.65;6.84;6.81;0.003;6.82;2.3;12;1020.3;0;79
10;7;12;26389;17415;19.21;15.79;0.119;17.93;6.88;6.84;0.004;6.85;3.6;15;1020.6;0;69
10;7;13;26390;17416;15.29;13.59;0.062;14.48;6.91;6.89;0.002;6.9;5;18;1021;0;59
10;7;14;26391;17417;15.82;14.7;0.045;15.14;6.91;6.9;0.001;6.9;5.3;20;1021;0;54
10;7;15;26392;17418;15.71;14.75;0.034;15.19;6.9;6.88;0.002;6.89;5.6;22;1021;0;49
10;7;16;26393;17419;15.03;12.52;0.114;13.49;6.91;6.88;0.003;6.9;6;24;1021;0;44
10;7;17;26394;17420;13.82;11.53;0.096;12.76;6.93;6.91;0.001;6.92;5.7;24;1019.3;0;42
10;7;18;26395;17421;13.33;11.33;0.085;12.28;6.93;6.92;0.001;6.93;5.4;24;1017.6;0;40
10;7;19;26396;17422;12.75;10.13;0.136;11.22;6.95;6.93;0.001;6.94;5;24;1016;0;38
10;7;20;26397;17423;12.22;10.47;0.088;11.48;6.95;6.94;0.001;6.95;8;23.3;1016.7;0.1;50.7
10;7;21;26398;17424;12.51;11.14;0.062;11.78;6.95;6.94;0.001;6.94;11;22.6;1017.4;0.2;63.4
10;7;22;26399;17425;12.77;10.57;0.095;11.66;6.97;6.94;0.002;6.95;14;22;1018;0.4;76
10;7;23;26400;17426;11.09;9.61;0.085;10.22;6.98;6.97;0.001;6.98;13.3;21.3;1018.3;0.3;80.3
10;1;0;26401;17427;10.41;8.28;0.114;9.34;7.01;6.99;0.001;7;12.6;20.6;1018.6;0.2;84.6
10;1;1;26402;17428;7.66;5.37;0.242;6.17;7.03;7.01;0.001;7.02;12;20;1019;0;89
10;1;2;26403;17429;5.76;4.46;0.182;4.88;7.04;7.03;0.001;7.04;12.3;17.3;1019.7;0.2;90.3
10;1;3;26404;17430;4.36;3.84;0.067;4.08;7.05;7.04;0.001;7.05;12.6;14.6;1020.4;0.4;91.6
10;1;4;26405;17431;3.99;3.33;0.113;3.58;7.07;7.06;0.001;7.06;13;12;1021;0.5;93
10;1;5;26406;17432;4;3.37;0.131;3.54;7.08;7.07;0.001;7.07;13;11.7;1020.7;0.4;93
10;1;6;26407;17433;4.06;3.66;0.054;3.85;7.08;7.08;0;7.08;13;11.4;1020.4;0.3;93
10;1;7;26408;17434;5.63;3.78;0.216;4.82;7.08;7.08;0;7.08;13;11;1020;0.1;93
10;1;8;26409;17435;11.37;5.94;0.324;8.59;7.08;7.05;0.002;7.06;12;10.7;1020;0.1;93.7
10;1;9;26410;17436;18.9;12.48;0.23;16.21;7.04;6.97;0.005;7.01;11;10.4;1020;0.1;94.4
10;1;10;26411;17437;23.42;21.03;0.071;21.87;6.96;6.9;0.005;6.93;10;10;1020;0;95
10;1;11;26412;17438;23.24;19.55;0.112;22;6.9;6.89;0.001;6.89;10.3;11;1020;0;89
10;1;12;26413;17439;20.63;16.85;0.104;18.69;6.92;6.9;0.002;6.91;10.6;12;1020;0;83
10;1;13;26414;17440;16.58;13.86;0.121;14.8;6.95;6.92;0.002;6.94;11;13;1020;0;77
10;1;14;26415;17441;14.05;12.94;0.048;13.59;6.95;6.94;0.001;6.95;10.3;14.7;1019.3;0;71
10;1;15;26416;17442;15.02;13.89;0.054;14.25;6.95;6.94;0.001;6.94;9.6;16.4;1018.6;0;65
10;1;16;26417;17443;15.36;12.33;0.14;13.47;6.95;6.93;0.002;6.95;9;18;1018;0;59
10;1;17;26418;17444;11.95;11.1;0.047;11.65;6.97;6.96;0.001;6.97;7.7;18.3;1017;0;56.7
10;1;18;26419;17445;13.2;11.42;0.097;12.03;6.97;6.96;0;6.96;6.4;18.6;1016;0;54.4
10;1;19;26420;17446;12.86;10.29;0.127;11.41;6.97;6.96;0.001;6.97;5;19;1015;0;52
10;1;20;26421;17447;14.59;11.3;0.142;13.17;6.96;6.93;0.002;6.95;5.7;18.3;1015;0;58.7
10;1;21;26422;17448;15.06;13.73;0.066;14.13;6.93;6.92;0.001;6.92;6.4;17.6;1015;0;65.4
10;1;22;26423;17449;16.24;12.05;0.172;13.86;6.95;6.91;0.003;6.93;7;17;1015;0;72
10;1;23;26424;17450;12.05;9.8;0.13;10.66;6.97;6.95;0.001;6.96;6.3;15.7;1015;0;76.7
10;2;0;26425;17451;10.4;6.45;0.242;8.38;7;6.97;0.002;6.98;5.6;14.4;1015;0;81.4
10;2;1;26426;17452;7.78;6.08;0.131;6.88;7;6.99;0.001;6.99;5;13;1015;0;86
10;2;2;26427;17453;7.81;3.47;0.416;5.94;7.02;7;0.001;7.01;5.3;12;1014.7;0;85
10;2;3;26428;17454;8.71;5.95;0.227;7.71;7.02;6.99;0.002;7.01;5.6;11;1014.4;0;84
10;2;4;26429;17455;12.52;7.07;0.319;9.49;7.02;6.95;0.006;6.97;6;10;1014;0;83
10;2;5;26430;17456;10.27;4.42;0.424;7.67;7.02;6.95;0.006;6.98;7.3;10;1013.7;0;82.3
10;2;6;26431;17457;9.64;4.67;0.359;7.1;7.04;7.03;0;7.04;8.6;10;1013.4;0;81.6
10;2;7;26432;17458;16.37;7.7;0.392;12.66;7.03;6.96;0.006;6.99;10;10;1013;0;81
10;2;8;26433;17459;21.66;16.37;0.149;18.85;6.95;6.88;0.007;6.91;10.3;9.7;1013;0;82
10;2;9;26434;17460;22;19.58;0.063;20.89;6.89;6.85;0.004;6.86;10.6;9.4;1013;0;83
10;2;10;26435;17461;22.84;20.76;0.05;21.85;6.87;6.85;0.002;6.86;11;9;1013;0;84
10;2;11;26436;17462;21.42;18.8;0.086;19.73;6.88;6.87;0.001;6.88;13;10.7;1013;0;78.3
10;2;12;26437;17463;18.24;14.41;0.128;16.53;6.9;6.88;0.001;6.89;15;12.4;1013;0;72.6
10;2;13;26438;17464;14.98;14.14;0.032;14.6;6.89;6.89;0.001;6.89;17;14;1013;0;67
10;2;14;26439;17465;17.91;14.68;0.114;16.08;6.89;6.87;0.002;6.88;18.3;16;1012.3;0;60.7
10;2;15;26440;17466;20.21;18.31;0.055;19.38;6.85;6.83;0.002;6.84;19.6;18;1011.6;0;54.4
10;2;16;26441;17467;18.99;15.72;0.125;16.89;6.89;6.85;0.004;6.87;21;20;1011;0;48
10;2;17;26442;17468;14.84;13;0.074;14.04;6.93;6.9;0.002;6.92;21.7;20.3;1010.3;0;47
10;2;18;26443;17469;13.21;11.55;0.07;12.35;6.94;6.93;0.001;6.93;22.4;20.6;1009.6;0;46
10;2;19;26444;17470;12.52;11.18;0.068;11.72;6.95;6.94;0.001;6.95;23;21;1009;0;45
10;2;20;26445;17471;13.76;11.27;0.114;12.72;6.96;6.94;0.002;6.95;21.7;19.3;1009;0;50.3
10;2;21;26446;17472;16.63;12.38;0.158;14.7;6.93;6.91;0.002;6.92;20.4;17.6;1009;0;55.6
10;2;22;26447;17473;15.15;12.64;0.102;14.07;6.95;6.92;0.003;6.93;19;16;1009;0;61
10;2;23;26448;17474;12;9.16;0.155;10.39;6.99;6.96;0.002;6.97;19.3;15.7;1009.7;0;64.3
10;3;0;26449;17475;10.74;6.62;0.261;8.96;7.02;6.98;0.003;7;19.6;15.4;1010.4;0;67.6
10;3;1;26450;17476;7.28;4.11;0.395;5.22;7.05;7.02;0.002;7.04;20;15;1011;0;71
10;3;2;26451;17477;4.03;3.25;0.129;3.57;7.07;7.05;0.001;7.06;20;14.3;1011;0;75.7
10;3;3;26452;17478;3.28;2.92;0.07;3.06;7.08;7.07;0.001;7.08;20;13.6;1011;0;80.4
10;3;4;26453;17479;6.79;2.92;0.403;4.88;7.09;7.08;0.001;7.09;20;13;1011;0.1;85
10;3;5;26454;17480;6.62;3.21;0.424;5.58;7.1;7.09;0.001;7.09;20.7;13;1011;0.1;87
10;3;6;26455;17481;6.68;4.35;0.219;5.57;7.1;7.08;0.002;7.09;21.4;13;1011;0.1;89
10;3;7;26456;17482;17.78;9.18;0.33;13.38;7.07;6.99;0.006;7.03;22;13;1011;0.1;91
10;3;8;26457;17483;21.6;17.26;0.117;19.33;6.98;6.92;0.004;6.95;22.3;13;1011;0.1;90
10;3;9;26458;17484;21.66;20.24;0.04;20.83;6.92;6.91;0.001;6.91;22.6;13;1011;0.1;89
10;3;10;26459;17485;19.94;18.61;0.035;19.29;6.91;6.9;0.001;6.9;23;13;1011;0;88
10;3;11;26460;17486;18.78;16.79;0.062;17.9;6.91;6.9;0.001;6.9;24.3;13.7;1011.3;0.1;82.3
10;3;12;26461;17487;16.74;14.08;0.096;15.28;6.9;6.82;0.006;6.86;25.6;14.4;1011.6;0.2;76.6
10;3;13;26462;17488;13.89;12.64;0.058;13.13;6.84;6.82;0.002;6.83;27;15;1012;0.2;71
10;3;14;26463;17489;17.06;14.34;0.095;15.84;6.83;6.75;0.007;6.79;27;15.7;1012;0.2;68.3
10;3;15;26464;17490;20.37;17.95;0.064;19.18;6.72;6.68;0.004;6.7;27;16.4;1012;0.2;65.6
10;3;16;26465;17491;18.47;15.3;0.115;16.57;6.85;6.68;0.016;6.78;27;17;1012;0.1;63
10;3;17;26466;17492;14.63;11.93;0.106;13.23;6.9;6.87;0.002;6.88;26.7;17.3;1011.3;0.1;60.3
10;3;18;26467;17493;12.77;11.04;0.077;11.97;6.92;6.9;0.001;6.91;26.4;17.6;1010.6;0.1;57.6
10;3;19;26468;17494;11.8;10.23;0.071;11.01;6.93;6.9;0.002;6.92;26;18;1010;0;55
10;3;20;26469;17495;13.41;11.67;0.079;12.67;6.91;6.82;0.008;6.85;21.7;16.7;1010.3;0;60.3
10;3;21;26470;17496;16.64;12.7;0.146;14.87;6.82;6.73;0.007;6.77;17.4;15.4;1010.6;0;65.6
10;3;22;26471;17497;14.4;12.66;0.07;13.61;6.87;6.75;0.009;6.81;13;14;1011;0;71
10;3;23;26472;17498;13.19;9.78;0.155;11.58;6.95;6.87;0.006;6.91;12.7;13.3;1011.3;0;73.3
10;4;0;26473;17499;10.84;7.41;0.251;8.66;7.02;6.96;0.005;6.99;12.4;12.6;1011.6;0;75.6
10;4;1;26474;17500;8.55;6.39;0.201;7.12;7.03;7;0.003;7.02;12;12;1012;0;78
10;4;2;26475;17501;7.65;2.97;0.493;5.86;7.05;7.03;0.001;7.04;14.7;12.3;1011.3;0;77.7
10;4;3;26476;17502;15.96;7.09;0.741;9.17;7.02;6.99;0.002;7;17.4;12.6;1010.6;0;77.4
10;4;4;26477;17503;19.09;7.18;0.583;12.06;7.02;6.86;0.016;6.91;20;13;1010;0;77
10;4;5;26478;17504;14.02;8.55;0.276;10.99;6.97;6.88;0.007;6.93;20;13;1009.7;0;77.7
10;4;6;26479;17505;9.08;7.21;0.13;8.28;7.02;7.01;0.002;7.01;20;13;1009.4;0;78.4
10;4;7;26480;17506;17.51;8.94;0.345;13.64;6.97;6.81;0.012;6.89;20;13;1009;0;79
10;4;8;26481;17507;20.32;16.42;0.134;17.92;6.81;6.75;0.005;6.77;19.7;13;1009;0.2;80.7
10;4;9;26482;17508;21.19;18.96;0.063;20.24;6.79;6.78;0.001;6.78;19.4;13;1009;0.4;82.4
10;4;10;26483;17509;20.4;18.42;0.055;19.49;6.8;6.78;0.002;6.79;19;13;1009;0.7;84
10;4;11;26484;17510;18.46;16.49;0.061;17.41;6.85;6.8;0.004;6.82;19.3;13.7;1009.7;0.8;84.3
10;4;12;26485;17511;15.47;13.81;0.059;14.67;6.89;6.87;0.002;6.87;19.6;14.4;1010.4;0.9;84.6
10;4;13;26486;17512;14.17;12.78;0.058;13.39;6.9;6.88;0.001;6.89;20;15;1011;1;85
10;4;14;26487;17513;17.36;13.11;0.15;15.41;6.89;6.79;0.008;6.84;21;16;1010.3;0.8;82
10;4;15;26488;17514;19.48;17.43;0.072;18.16;6.78;6.72;0.004;6.75;22;17;1009.6;0.6;79
10;4;16;26489;17515;18.83;13.86;0.199;15.71;6.86;6.76;0.009;6.82;23;18;1009;0.3;76
10;4;17;26490;17516;14.1;11.34;0.116;12.63;6.9;6.88;0.002;6.89;22.7;18.3;1008.3;0.4;74.3
10;4;18;26491;17517;13.43;11.24;0.092;12.3;6.91;6.89;0.001;6.9;22.4;18.6;1007.6;0.5;72.6
10;4;19;26492;17518;13.02;11.14;0.103;11.8;6.93;6.89;0.003;6.91;22;19;1007;0.7;71
10;4;20;26493;17519;15.21;11.32;0.177;13.76;6.93;6.87;0.004;6.9;19.3;17.7;1007;2.3;78.7
10;4;21;26494;17520;16.41;14.24;0.076;15.25;6.88;6.8;0.007;6.85;16.6;16.4;1007;3.9;86.4
10;4;22;26495;17521;14.6;12.71;0.078;13.79;6.91;6.83;0.006;6.87;14;15;1007;5.4;94
10;4;23;26496;17522;12.07;9.84;0.145;10.54;7;6.94;0.004;6.97;15.7;15;1007.7;5.1;93.3
10;5;0;26497;17523;9.99;6.32;0.226;8.16;7.06;7.01;0.005;7.03;17.4;15;1008.4;4.8;92.6
10;5;1;26498;17524;6.4;4.3;0.283;4.98;7.09;7.06;0.002;7.08;19;15;1009;4.6;92
10;5;2;26499;17525;4.29;3.02;0.258;3.41;7.09;7.08;0.001;7.08;18.7;15;1008.7;3.9;92
10;5;3;26500;17526;3.12;2.53;0.118;2.87;7.09;7.07;0.002;7.08;18.4;15;1008.4;3.2;92
10;5;4;26501;17527;6.57;2.87;0.451;4.52;7.09;7.06;0.003;7.07;18;15;1008;2.5;92
10;5;5;26502;17528;8.41;5.73;0.2;7.16;7.07;7.06;0.001;7.07;17.7;14.7;1008;1.9;92.3
10;5;6;26503;17529;7.13;3.83;0.387;5.14;7.09;7.05;0.003;7.08;17.4;14.4;1008;1.3;92.6
10;5;7;26504;17530;16.78;9.54;0.336;12.56;7.02;6.86;0.013;6.94;17;14;1008;0.7;93
10;5;8;26505;17531;19.71;16.29;0.101;17.9;6.84;6.78;0.005;6.81;17.3;14;1008;0.7;92.7
10;5;9;26506;17532;20.97;19.63;0.042;20.11;6.79;6.75;0.004;6.77;17.6;14;1008;0.7;92.4
10;5;10;26507;17533;20.43;17.44;0.083;19.02;6.77;6.75;0.002;6.76;18;14;1008;0.6;92
10;5;11;26508;17534;19.36;16.76;0.074;18.03;6.79;6.76;0.002;6.77;20.7;15;1008.7;0.5;87
10;5;12;26509;17535;18.08;13.19;0.168;15.48;6.83;6.78;0.004;6.81;23.4;16;1009.4;0.4;82
10;5;13;26510;17536;14.42;13.16;0.056;13.95;6.85;6.84;0.002;6.85;26;17;1010;0.2;77
10;5;14;26511;17537;17.04;13.95;0.106;15.6;6.84;6.74;0.007;6.79;27.3;18;1010;0.2;71.7
10;5;15;26512;17538;20.5;17.09;0.107;19.13;6.72;6.65;0.006;6.68;28.6;19;1010;0.2;66.4
10;5;16;26513;17539;18.75;15.96;0.096;17.11;6.77;6.67;0.009;6.73;30;20;1010;0.2;61
10;5;17;26514;17540;14.54;11.63;0.116;13.15;6.84;6.78;0.004;6.81;28.3;19.7;1009.3;0.2;60.7
10;5;18;26515;17541;13.62;12.09;0.071;12.72;6.86;6.84;0.001;6.85;26.6;19.4;1008.6;0.2;60.4
10;5;19;26516;17542;14.65;11.59;0.135;12.91;6.87;6.84;0.003;6.86;25;19;1008;0.3;60
10;5;20;26517;17543;14.06;12.21;0.09;13.42;6.85;6.78;0.006;6.81;21;17.7;1008.3;0.6;68.7
10;5;21;26518;17544;17.11;14.45;0.117;15.32;6.77;6.71;0.006;6.75;17;16.4;1008.6;0.9;77.4
10;5;22;26519;17545;15.91;13.3;0.106;14.87;6.78;6.71;0.006;6.75;13;15;1009;1.3;86
10;5;23;26520;17546;13.23;10.12;0.163;11.37;6.89;6.82;0.006;6.86;13;14.7;1009.3;1.6;88
10;6;0;26521;17547;11.29;7.04;0.252;9.42;6.97;6.89;0.006;6.93;13;14.4;1009.6;1.9;90
10;6;1;26522;17548;7.85;6.83;0.077;7.4;6.99;6.97;0.001;6.98;13;14;1010;2.2;92
10;6;2;26523;17549;8.17;4.18;0.371;6.65;7;6.98;0.002;6.99;9.3;13;1010.3;2.2;93
10;6;3;26524;17550;9.29;6.27;0.226;8.1;7;6.99;0.001;7;5.6;12;1010.6;2.2;94
10;6;4;26525;17551;12.85;7.99;0.252;10.26;7.01;6.95;0.006;6.97;2;11;1011;2.1;95
10;6;5;26526;17552;10.5;5.06;0.373;8.06;7.01;6.97;0.003;6.99;1.7;11;1010.7;1.7;95
10;6;6;26527;17553;10.56;5.53;0.388;7.6;7.01;6.98;0.003;7;1.4;11;1010.4;1.3;95
10;6;7;26528;17554;17.15;9.05;0.317;13.25;6.96;6.79;0.013;6.87;1;11;1010;0.9;95
10;6;8;26529;17555;22.8;17.38;0.202;18.97;6.78;6.68;0.009;6.74;1;11;1010.3;0.8;95
10;6;9;26530;17556;22.59;20.09;0.081;21.85;6.73;6.69;0.003;6.71;1;11;1010.6;0.7;95
10;6;10;26531;17557;21.73;19.94;0.044;20.81;6.71;6.67;0.003;6.7;1;11;1011;0.6;95
10;6;11;26532;17558;20.89;17.84;0.08;19.39;6.75;6.71;0.003;6.73;2;12.3;1011.7;0.4;89.3
10;6;12;26533;17559;17.39;15.57;0.071;16.76;6.79;6.77;0.002;6.78;3;13.6;1012.4;0.2;83.6
10;6;13;26534;17560;16.38;14.57;0.073;15.27;6.8;6.78;0.002;6.79;4;15;1013;0.1;78
10;6;14;26535;17561;17.37;14.99;0.087;16.42;6.79;6.69;0.009;6.75;6.3;16.3;1012.7;0.1;71.7
10;6;15;26536;17562;19.41;17.5;0.056;18.53;6.67;6.63;0.004;6.64;8.6;17.6;1012.4;0.1;65.4
10;6;16;26537;17563;19.33;15.9;0.119;18.05;6.72;6.64;0.006;6.68;11;19;1012;0.2;59
10;6;17;26538;17564;15.74;13.48;0.092;14.84;6.77;6.73;0.003;6.75;10;18.3;1012.7;0.1;53
10;6;18;26539;17565;15.25;12.49;0.121;13.61;6.8;6.76;0.003;6.78;9;17.6;1013.4;0;47
10;6;19;26540;17566;13.18;12.1;0.061;12.88;6.83;6.81;0.002;6.82;8;17;1014;0;41
10;6;20;26541;17567;13.23;12.29;0.038;12.74;6.84;6.82;0.002;6.83;6.7;15.3;1014;0;47
10;6;21;26542;17568;13.52;11.5;0.09;12.64;6.83;6.79;0.003;6.81;5.4;13.6;1014;0;53
10;6;22;26543;17569;13.56;10.93;0.117;12.38;6.84;6.78;0.005;6.81;4;12;1014;0;59
10;6;23;26544;17570;11.88;9.58;0.11;10.77;6.89;6.84;0.004;6.87;5;11.7;1014.3;0;61.7
10;7;0;26545;17571;10.99;7.36;0.21;9.31;6.94;6.88;0.005;6.91;6;11.4;1014.6;0;64.4
10;7;1;26546;17572;7.7;5.08;0.343;5.73;6.98;6.94;0.004;6.97;7;11;1015;0;67
10;7;2;26547;17573;7.4;5.11;0.218;6.53;6.99;6.99;0.001;6.99;6;11.3;1014.7;0;69
10;7;3;26548;17574;7.03;3.64;0.327;5.3;7.01;7;0.001;7;5;11.6;1014.4;0;71
10;7;4;26549;17575;6.19;3.15;0.446;4.28;7.01;7;0.001;7.01;4;12;1014;0;73
10;7;5;26550;17576;9.42;3.37;0.475;6.38;7.01;7;0.001;7;4.3;11;1014;0;75.7
10;7;6;26551;17577;4.02;3.49;0.1;3.66;7.01;7.01;0.001;7.01;4.6;10;1014;0;78.4
10;7;7;26552;17578;7.43;4.51;0.269;5.85;7.01;6.97;0.003;6.99;5;9;1014;0;81
10;7;8;26553;17579;14.87;8.11;0.297;11.54;6.96;6.84;0.01;6.91;4.7;9.3;1014;0;78.7
10;7;9;26554;17580;22.98;15.97;0.225;20.6;6.81;6.66;0.013;6.73;4.4;9.6;1014;0;76.4
10;7;10;26555;17581;23.45;20.92;0.064;22.35;6.64;6.58;0.006;6.61;4;10;1014;0;74
10;7;11;26556;17582;22.1;19.52;0.067;20.91;6.65;6.6;0.004;6.62;5;11.7;1013.7;0;72.3
10;7;12;26557;17583;20.23;16.86;0.137;17.79;6.72;6.67;0.004;6.69;6;13.4;1013.4;0;70.6
10;7;13;26558;17584;16.75;13.84;0.104;15.44;6.77;6.73;0.004;6.76;7;15;1013;0.1;69
10;7;14;26559;17585;14.1;13.21;0.033;13.66;6.78;6.75;0.003;6.77;9;16.3;1012.7;0.2;65
10;7;15;26560;17586;16.07;14.76;0.054;15.24;6.77;6.75;0.002;6.76;11;17.6;1012.4;0.3;61
10;7;16;26561;17587;15.05;12.91;0.087;13.85;6.79;6.77;0.002;6.78;13;19;1012;0.4;57
10;7;17;26562;17588;13.17;11.8;0.059;12.54;6.83;6.8;0.002;6.82;14;19;1011;0.6;55.7
10;7;18;26563;17589;12.93;10.95;0.094;12.09;6.85;6.82;0.002;6.84;15;19;1010;0.8;54.4
10;7;19;26564;17590;11.45;10.04;0.072;10.68;6.87;6.85;0.001;6.86;16;19;1009;1;53
10;7;20;26565;17591;12.14;9.69;0.161;10.45;6.87;6.85;0.002;6.86;14.3;17.7;1009;0.9;59.7
10;7;21;26566;17592;13.53;10.69;0.151;11.76;6.84;6.81;0.002;6.83;12.6;16.4;1009;0.8;66.4
10;7;22;26567;17593;11.73;10.7;0.049;11.25;6.85;6.82;0.002;6.83;11;15;1009;0.6;73
10;7;23;26568;17594;11.55;9.57;0.096;10.53;6.89;6.86;0.003;6.87;10.7;14;1008.7;0.6;77
10;1;0;26569;17595;9.74;7.33;0.169;8.33;6.95;6.91;0.003;6.93;10.4;13;1008.4;0.6;81
10;1;1;26570;17596;7.34;5.3;0.185;6.2;6.98;6.96;0.003;6.97;10;12;1008;0.5;85
10;1;2;26571;17597;7.57;4.7;0.267;6.41;7;6.98;0.001;6.99;11.7;12.3;1007;1.7;86.3
10;1;3;26572;17598;7.21;3.55;0.349;5.45;7.01;7;0.001;7;13.4;12.6;1006;2.9;87.6
10;1;4;26573;17599;3.5;3.03;0.076;3.28;7.02;7.01;0.001;7.02;15;13;1005;4;89
10;1;5;26574;17600;3.79;3.08;0.107;3.42;7.03;7.02;0.001;7.02;16.3;12.7;1004.7;3.6;89.3
10;1;6;26575;17601;3.62;3.14;0.08;3.41;7.03;7.03;0;7.03;17.6;12.4;1004.4;3.2;89.6
10;1;7;26576;17602;4.74;3.76;0.121;4.23;7.03;7.02;0.001;7.03;19;12;1004;2.7;90
10;1;8;26577;17603;15.09;5.52;0.495;10.1;7.02;6.95;0.006;6.98;18;12;1004;2.7;90
10;1;9;26578;17604;20.04;11.55;0.282;16.08;6.93;6.78;0.013;6.85;17;12;1004;2.7;90
10;1;10;26579;17605;22.61;19.17;0.087;21;6.77;6.68;0.007;6.72;16;12;1004;2.6;90
10;1;11;26580;17606;21.04;17.87;0.103;19.08;6.73;6.68;0.004;6.71;19;13;1004.3;1.9;82
10;1;12;26581;17607;18.34;17.27;0.034;17.88;6.74;6.69;0.004;6.72;22;14;1004.6;1.2;74
10;1;13;26582;17608;15.65;14.29;0.056;15.14;6.84;6.78;0.006;6.82;25;15;1005;0.6;66
10;1;14;26583;17609;14.44;12.46;0.084;13.32;6.85;6.84;0.001;6.85;26.3;15.7;1005;0.6;62.7
10;1;15;26584;17610;13.8;12.67;0.044;13.26;6.84;6.83;0.001;6.84;27.6;16.4;1005;0.6;59.4
10;1;16;26585;17611;14.96;10.92;0.182;12.65;6.88;6.83;0.005;6.86;29;17;1005;0.7;56
10;1;17;26586;17612;11.77;9.11;0.174;11.03;6.94;6.9;0.003;6.92;28.7;17;1005;0.8;56.3
10;1;18;26587;17613;11.98;10.24;0.12;10.69;6.95;6.93;0.002;6.94;28.4;17;1005;0.9;56.6
10;1;19;26588;17614;12.16;9.82;0.125;10.8;6.95;6.94;0.001;6.94;28;17;1005;1.1;57
