ZN-E,PH-E,DBO-E,DQO-E,SS-E,SSV-E,SED-E,COND-E,PH-P,DBO-P,SS-P,SSV-P,SED-P,COND-P,PH-D,DBO-D,DQO-D,SS-D,SSV-D,SED-D,COND-D,PH-S,DBO-S,DQO-S,SS-S,SSV-S,SED-S,COND-S,RD-DBO-P,RD-SS-P,RD-SED-P,RD-DBO-S,RD-DQO-S,RD-DBO-G,RD-DQO-G,RD-SS-G
1.8552272496030753e-09,2.501861551262863e-09,-2.792503517312639e-08,-7.990217598674576e-09,5.644566702933673e-09,8.270076290450845e-11,-1.0224694424465497e-08,-3.254839661681608e-10,-2.8949552199897255e-08,2.519426323122076e-08,-8.486968211540713e-10,2.8632204940315376e-08,1.3934486398081702e-08,-4.3985000364177296e-10,7.646393407334529e-09,-1.735994681340003e-09,4.006983633786376e-10,1.482719053091941e-08,9.866308103845256e-09,1.4025586303478832e-08,-1.125037528415529e-10,-7.408803792685603e-09,-5.031701000302036e-09,-7.017353087501732e-09,1.5525598362486903e-08,-5.946299008741107e-12,2.886151873049414e-09,1.3966336587234451e-08,-4.2995307536486393e-08,-5.59778556841195e-09,-6.605785585200863e-09,8.984852195581539e-09,-2.685329084095578e-09,-2.5558798549818462e-09,-2.669559351353712e-09,-1.855626963198631e-08
3.2901142921204496e-09,2.501861551262863e-09,-8.170476961666395e-09,4.314057666654492e-09,3.055623226666526e-09,4.156673161052893e-12,7.128046000670629e-10,-9.868803108048496e-09,1.1846773145807177e-09,-3.0145517748714212e-09,-1.1321422188625974e-08,-7.479204811033924e-09,-2.830555456689865e-09,2.8725351097769192e-08,7.646393407334529e-09,1.4278227489228357e-08,8.960513497857647e-09,1.9669357365081908e-08,-2.334113402557847e-08,2.3129746340444512e-08,-6.574331856690208e-09,8.547654944957017e-11,1.2109987040931358e-09,-5.302815894725477e-10,-4.71495183174131e-10,-5.946299008741107e-12,-1.469943819443209e-10,-3.0376057780223675e-09,-1.838007150992138e-10,7.432654658412474e-09,-2.3782008473638427e-08,-1.0243648897872992e-10,1.0656702742473101e-08,7.049187622509834e-11,-1.2615477495980798e-08,3.777826079742752e-09
3.2361690410764865e-10,2.501861551262863e-09,-2.846800406519634e-08,-1.0669961580944687e-09,-3.424103556248781e-09,2.36393822572456e-09,1.3235768370201129e-08,8.888673797002866e-09,-2.8949552199897255e-08,-1.880415323451956e-08,-5.0550663432957776e-08,2.7373804667440993e-08,1.0206725020722729e-08,1.1038847891331471e-08,7.646393407334529e-09,-5.353944398933663e-09,-2.2500624696775162e-08,4.183376889344004e-08,4.910047812778373e-08,-4.1827339647415585e-09,-6.686166620362144e-09,8.547654944957017e-11,1.0357636970326212e-10,-5.302815894725477e-10,-1.3758886807657689e-08,5.101421507447412e-10,-2.311616537076233e-09,-1.301750607307639e-08,-6.240020306025329e-11,-2.7349459919001617e-08,8.655558936254693e-09,-5.997292801263043e-10,-7.848342420402332e-09,-1.7135188060124484e-10,-4.829232846947917e-09,-1.4195381536907803e-08
3.6230624750333007e-10,8.054535302615129e-10,5.4853690478751105e-09,3.259074521366756e-08,-5.284906678948431e-09,-1.1294239932180261e-08,-2.9566261439128994e-08,-1.4475083021103785e-08,-2.8949552199897255e-08,7.096612075763176e-09,3.5033562273412144e-08,-1.0157576890712505e-08,2.091662576475528e-08,-2.4365625739264374e-08,-1.7297251825310056e-09,1.1824206003208104e-08,2.4904475148801453e-08,4.599379477276955e-08,-1.0564407237900753e-08,1.4025586303478832e-08,1.4748988197421653e-08,8.547654944957017e-11,-1.910351155043344e-09,6.717312261983466e-10,1.1222212881190075e-08,-1.0220831347940162e-08,2.886151873049414e-09,2.4690740785260346e-08,3.1374075004642066e-09,4.494441929736581e-08,-2.825615463830644e-08,-9.135270262472517e-09,1.782356950918995e-08,8.916985816398437e-09,4.26423740762516e-09,6.881352432319687e-10
9.8034481643694e-09,9.619971486074519e-09,4.0183709693053515e-08,5.54779178152387e-09,7.189119966000135e-09,7.072647800754339e-09,1.894196965945838e-08,1.858698639445322e-08,-2.928145537151039e-08,-2.318207181772891e-08,-2.33303736330015e-08,-1.2368320478906014e-08,3.1626526508787833e-08,1.0719731768915608e-08,-1.7297251825310056e-09,1.615028488721748e-08,-9.552196478246344e-09,-3.177195007086908e-09,-1.0564407237900753e-08,2.3129746340444512e-08,-2.4636705120428815e-08,8.547654944957017e-11,-9.033873926700409e-10,-3.0488119806548752e-09,-1.5272555442535918e-09,1.3876397697565324e-08,7.391776246645776e-09,-2.94364803643532e-08,8.895414960186088e-09,-3.4622908984260903e-09,1.7926048423433372e-08,1.0467691213822405e-08,5.631098565217485e-08,-1.123692072724225e-08,1.4355841848612272e-08,-1.1617696582533199e-08
-4.102432338282114e-09,-2.3741404064914207e-08,-2.514716346269097e-08,-2.0261427535750443e-08,-1.3625436612318964e-08,4.557434485352729e-09,7.84555609367743e-09,-3.2257100879284906e-09,1.1846773145807177e-09,1.5137906927975564e-08,2.2664126242410987e-08,1.0495714075631213e-08,-1.1213076467342376e-08,-1.0962959984262e-09,-1.7297251825310056e-09,2.596637083129849e-08,-8.054429789794426e-09,-1.9135157791616564e-08,-4.221224231271137e-09,2.3129746340444512e-08,-1.0925667814909445e-08,8.547654944957017e-11,1.2109987040931358e-09,-7.74235847655902e-09,1.6601115621073248e-09,-1.9158855835144095e-08,2.886151873049414e-09,-6.5208213828604755e-09,-3.785932622957233e-09,2.565761980655168e-08,-2.825615463830644e-08,-2.9506294074721495e-09,4.501987699301324e-09,7.092536002950567e-09,-7.315712369226901e-09,-1.4195381536907803e-08
1.8552272496030753e-09,-9.505187748004573e-09,1.175456632029892e-08,1.863122323086941e-09,7.262656365192299e-09,-1.0432943398086536e-09,,-2.615484606671714e-08,-2.9945269597320134e-08,3.1950549983505994e-09,5.050997620159592e-09,-2.5292552274791547e-08,,4.994197277952139e-08,-4.065659031660118e-08,1.654055559185963e-09,-6.689531067971544e-09,-1.2179387831601218e-08,-7.189407791319269e-09,,-2.9435380355380403e-08,-7.408803792685603e-09,-6.139123320814122e-09,7.07248148934525e-11,2.723939240834028e-08,-1.7637313165508317e-08,,-4.929878638648688e-08,-8.197986567370918e-09,3.174928897564655e-08,,2.5469312214809747e-09,3.469384807219811e-09,1.0631133584571018e-08,5.4257752735153986e-09,-2.5494842792461725e-08
2.8505079407992184e-09,9.619971486074519e-09,1.2584776443169687e-08,-2.45494696793358e-09,-3.424103556248781e-09,-2.3535696655474503e-10,7.128046000670629e-10,1.5978802725413743e-09,-2.928145537151039e-08,-1.0286496765488096e-08,3.3994967396644427e-09,-3.776247203823857e-09,-3.5969978731675845e-11,-3.9209369431802976e-10,7.646393407334529e-09,1.4860191632770636e-08,2.7795321599910494e-08,-2.465946558061205e-08,3.839578710529423e-09,2.3129746340444512e-08,-2.8380872652000733e-09,-7.408803792685603e-09,-6.139123320814122e-09,8.246310745363417e-09,-2.0450927618043124e-09,2.7079531950136015e-08,2.886151873049414e-09,-1.2020402118118056e-08,-7.890449127412325e-10,-2.2496142060290936e-08,2.6647039019778163e-09,1.2348411959628436e-08,2.5537412740028742e-08,5.806924718854134e-09,-1.6426898619137376e-08,-2.3181984554199175e-08
-1.904228275062536e-08,8.054535302615129e-10,9.618345425677077e-10,-2.212029504011781e-08,-9.742021411796031e-09,-6.907246885567986e-09,-1.434727114890677e-08,1.7896247817006383e-09,1.1846773145807177e-09,2.6770279396015617e-10,-1.0939065764326017e-09,-5.409175329873506e-10,1.360704993125239e-09,-2.2129074572774243e-08,-1.7297251825310056e-09,-3.2539874406101177e-09,1.2160157533691596e-09,9.828308722426016e-10,2.894338727021939e-10,2.3129746340444512e-08,-1.1638614627607069e-08,8.547654944957017e-11,5.640688027774843e-09,9.085820928955712e-09,-1.5272555442535918e-09,1.686464679018229e-08,2.886151873049414e-09,1.4427138372852255e-09,9.172821835434775e-09,-1.34719173594533e-08,9.375923926135954e-09,-6.060908996907699e-09,2.296613166308248e-08,1.5137108011487044e-08,-1.5168794692543841e-09,-2.136730486990146e-09
4.324084312834486e-09,-2.3741404064914207e-08,5.893507348808669e-10,-5.313706696874476e-10,-2.6514464929183745e-10,-1.6178432038493895e-08,4.358637617496441e-09,7.209783770001366e-09,-2.8949552199897255e-08,4.73375483256433e-09,-1.158874066153892e-09,7.817341995952631e-09,-2.830555456689865e-09,1.4593712766020062e-09,-1.7297251825310056e-09,-1.735994681340003e-09,8.372679216606116e-09,-1.6339413710930728e-08,-9.84113779356477e-09,2.3129746340444512e-08,1.407797939334543e-08,-7.408803792685603e-09,2.0403494171983283e-10,1.954143358240401e-08,-4.71495183174131e-10,-5.946299008741107e-12,6.333397070679148e-10,2.9494483522185533e-09,2.041287583409712e-09,2.565761980655168e-08,2.6874342418103936e-08,-9.976094395014456e-10,-1.2484829281511622e-08,1.7846396305198908e-09,2.01635327323757e-08,-5.47360368141625e-09
-6.894827930814529e-09,8.054535302615129e-10,-6.985857170516141e-10,-1.5598396879701326e-10,-2.695963202681284e-09,-2.1400427541173883e-09,4.358637617496441e-09,1.3750613037100123e-08,1.1846773145807177e-09,-4.884465631960211e-08,-8.486968211540713e-10,-2.3260466996966045e-08,-5.157935245581058e-09,2.110058863746822e-10,7.646393407334529e-09,5.980134387684188e-09,-5.485681492389816e-09,-1.2179387831601218e-08,5.466837871281882e-09,2.3129746340444512e-08,-5.016567508620007e-10,-7.408803792685603e-09,-5.031701000302036e-09,-1.1100398933372446e-08,-2.0450927618043124e-09,-1.3888291960917343e-08,-2.311616537076233e-09,2.208329959868527e-11,3.736584930358333e-08,2.5784093971026323e-08,1.8324219475118753e-08,-1.0220229107460455e-08,-5.518445944652228e-08,1.5215562143566785e-09,-1.0355276636175859e-09,-7.25680843194354e-09
-1.0461009058992943e-08,2.501861551262863e-09,-2.9755940600395547e-08,1.5464223790395693e-09,-2.695963202681284e-09,1.2086958517398827e-09,7.128046000670629e-10,-5.032429778450975e-09,1.5165804723160647e-09,5.7960930499589836e-09,5.072869346811615e-10,-7.406962515554838e-09,-5.157935245581058e-09,-6.08672195978599e-09,-3.6552675886092345e-09,-9.680023227431889e-09,-4.1914628365335993e-10,-1.2179387831601218e-08,-2.126910092492551e-09,2.3129746340444512e-08,2.6533478539314537e-11,-7.321399653203997e-09,4.533265707262757e-09,3.552764304970424e-09,-1.3758886807657689e-08,6.894445347960243e-09,2.886151873049414e-09,2.6857696899806882e-09,-7.393338663508331e-09,-7.936187262913563e-09,1.8324219475118753e-08,1.3542052479387223e-08,1.689322015607786e-08,-1.9258961092560867e-10,1.4372622536562574e-10,-5.830620430913314e-10
1.218090228682911e-08,7.634272591872104e-08,-1.9250450011831788e-08,-5.531015867532574e-09,-3.0195811406841244e-09,4.528187214081214e-09,8.717191413154524e-10,-3.379105661949211e-09,2.9991282346486514e-08,2.519426323122076e-08,-1.0881309964183572e-08,8.123399120041341e-09,1.160710660919051e-08,2.9286284508600602e-08,1.3297226209019186e-08,-1.2488109268904424e-08,2.2231039897846472e-08,-5.098390309932199e-08,9.745826923257539e-09,2.3129746340444512e-08,-2.3266728876869536e-08,-7.408803792685603e-09,2.69854660839286e-08,-2.9343072138754422e-09,9.668701284049064e-09,3.82463560821833e-09,-2.311616537076233e-09,-1.7400331064898467e-08,-6.755247028422673e-09,5.4736757904017e-09,-1.0131016581205188e-09,1.8497132936445837e-08,9.726353389361009e-09,1.9104242077183642e-08,1.290292994671205e-08,-9.304839898582884e-09
-1.4442131823777515e-08,-2.3741404064914207e-08,2.5037928508275797e-08,1.3213916072452037e-10,-9.742021411796031e-09,-6.907246885567986e-09,-1.434727114890677e-08,-1.1624390894304781e-08,-2.8949552199897255e-08,7.702837256928774e-10,1.307883690238043e-09,-7.024889350781827e-10,1.360704993125239e-09,1.1108964581563185e-08,-1.7297251825310056e-09,-6.644037597869357e-09,2.4155591749064342e-08,-5.098390309932199e-08,9.745826923257539e-09,2.3129746340444512e-08,-2.26493390709237e-09,-7.408803792685603e-09,-1.910351155043344e-09,1.5112413542794911e-09,2.177948738024682e-09,-1.0302392050576259e-08,-2.311616537076233e-09,-4.406961684466637e-09,9.783340693125808e-09,1.6077457032359632e-08,2.911141627759406e-08,-2.480449998176759e-09,5.008064130063161e-09,-3.951793198231357e-09,-1.1812154310231193e-09,-1.3206655435915593e-08
-1.4234661005474436e-08,-2.3741404064914207e-08,6.7733054998075914e-09,-5.531015867532574e-09,4.83552187180436e-09,-1.1294239932180261e-08,-1.434727114890677e-08,-1.1761140672472692e-09,-2.8949552199897255e-08,-8.09753741837227e-09,-1.4884293797479131e-08,-1.6548321601916882e-09,2.2317007353223062e-08,-7.068355317718655e-09,7.646393407334529e-09,7.180268601914008e-10,5.96498006544266e-09,-1.2179387831601218e-08,1.0529335625619751e-08,-2.7370738231446978e-08,-1.1386986353834061e-08,8.547654944957017e-11,4.533265707262757e-09,-1.59084502238116e-08,-4.71495183174131e-10,-5.946299008741107e-12,-2.311616537076233e-09,1.0483120982396343e-08,-2.4540442178366817e-09,2.570867650708575e-10,-2.3782008473638427e-08,-7.254549516666486e-09,-1.187552056691743e-09,3.23570403804041e-09,-2.0159472702285797e-09,-2.285407052406846e-12
-1.5175074530304755e-09,8.054535302615129e-10,-5.2221201807256534e-09,-3.988848223945851e-09,1.366147867054579e-08,-1.7598316137679149e-09,7.128046000670629e-10,7.209783770001366e-09,1.1846773145807177e-09,-2.944233190582679e-10,1.0114448056874892e-08,5.951426951256167e-08,-5.157935245581058e-09,-1.4002723258688121e-08,-1.7297251825310056e-09,1.3188153971666061e-09,-1.4191665204110748e-09,-2.6023747379255724e-08,2.065433246656312e-08,-2.7370738231446978e-08,-7.091567777450791e-09,8.547654944957017e-11,-5.031701000302036e-09,6.681795283736136e-09,3.811804316633527e-09,-1.4567501760431867e-08,-2.311616537076233e-09,2.783264368977356e-09,-2.204210647338556e-09,-6.571361677032428e-09,-6.283590092692748e-09,1.4619707666696513e-09,1.166885449377375e-08,-1.2093993695394545e-08,2.122279962879503e-09,1.7297961951712182e-09
-1.8369564723508258e-10,-2.3741404064914207e-08,-2.0910870257573322e-08,8.60732790597396e-09,5.968184668692089e-09,7.160389614568885e-09,-2.9330284312401034e-09,2.8741255042596947e-08,-2.8949552199897255e-08,2.1327167809559455e-09,-1.2482503475297335e-08,,-7.01983898787617e-09,-1.4213073273872112e-08,7.646393407334529e-09,7.180268601914008e-10,-3.077982313470784e-09,-1.6339413710930728e-08,-9.84113779356477e-09,-4.1827339647415585e-09,9.670725997779073e-09,-7.321399653203997e-09,5.640688027774843e-09,4.277769666272135e-09,2.1382495440924743e-08,6.435317390085515e-08,-2.311616537076233e-09,1.7644541605577047e-08,2.3213631128449208e-08,-4.7888990828415245e-09,2.215397620908277e-08,-6.458789170160628e-09,-4.770984884938656e-09,3.23570403804041e-09,4.608759485158487e-09,-1.1617696582533199e-08
-7.359099218895437e-09,-2.3741404064914207e-08,-2.4231710860078692e-08,-5.7766321504004736e-08,4.997330854683568e-09,6.867919205566508e-09,-2.132110810126875e-08,-4.1682372664553213e-08,-2.928145537151039e-08,-7.447277905470173e-09,4.5102707124655694e-09,1.5082546322986445e-09,-1.772973967639757e-08,5.688352300303734e-08,7.646393407334529e-09,5.626069832231906e-09,-5.66351980868518e-08,9.828308722426016e-10,6.431068122481065e-09,2.3129746340444512e-08,3.226616684948169e-08,-7.321399653203997e-09,2.3184210246052217e-09,-1.915198599711232e-08,-7.3841525949358555e-09,-2.5896126132352038e-08,-2.311616537076233e-09,-4.5399939363477415e-10,-3.785932622957233e-09,1.0854830923001657e-10,3.821227834155394e-09,-3.203909526572346e-09,5.514139422846398e-09,-8.347465607627669e-09,-8.54409404338341e-10,-1.6247230227861564e-09
3.807099302477468e-09,-2.3741404064914207e-08,-1.9250450011831788e-08,7.3735938466157336e-09,1.2690624884292845e-08,3.4226393941239053e-10,-2.132110810126875e-08,-1.1649956888071245e-08,2.9991282346486514e-08,3.075964621901406e-09,-1.0939065764326017e-09,-1.9019617131244004e-10,3.2245857095603014e-09,-1.9884879298714964e-09,1.3297226209019186e-08,-5.339661091063874e-08,2.8748315533677626e-09,-1.1908472194455122e-09,-4.221224231271137e-09,2.3129746340444512e-08,-1.095362650582743e-08,8.547654944957017e-11,-2.2380575517844115e-10,3.552764304970424e-09,-4.71495183174131e-10,1.0045815790338253e-08,-2.311616537076233e-09,-3.50735235299382e-09,-2.3404127968973398e-08,1.38511491165616e-09,3.0628750091743484e-09,-5.123503443726918e-08,3.0246612992002042e-09,1.9201870538054777e-08,1.6387545098695e-08,3.248174201830878e-09
1.298273660799154e-08,-2.3741404064914207e-08,1.4195609132627851e-09,-5.313706696874476e-10,-9.418403446037615e-09,9.295391900643324e-09,7.128046000670629e-10,-3.327973785438587e-09,-2.8949552199897255e-08,,1.41174318346593e-08,1.4270914561187453e-08,1.3934486398081702e-08,-2.4716209079400642e-08,-1.7297251825310056e-09,5.470649933059235e-08,1.6771445121577244e-08,-2.049943970128254e-08,8.058327227722373e-09,-6.665093615909612e-10,-1.495547874430514e-08,-7.321399653203997e-09,-5.031701000302036e-09,-4.613327442282156e-09,-7.901989784731e-09,-7.151021552687098e-09,-2.311616537076233e-09,1.1502298002952216e-09,,2.832284157205933e-09,-9.941077683262023e-10,3.0540371120935106e-08,-1.2019655271089391e-08,1.374119468211532e-08,2.44908593405313e-09,-5.208776909793045e-09
6.817606174047697e-09,-2.3741404064914207e-08,1.802376359272273e-08,3.194907916004297e-08,2.084769412658005e-09,5.2258692262441286e-08,-2.132110810126875e-08,-6.877498348600852e-09,-2.8949552199897255e-08,2.2593225290634678e-08,-1.1306755531848012e-10,1.6660316237704365e-08,3.2245857095603014e-09,-2.4793046504711924e-09,7.646393407334529e-09,-5.8304653771656945e-08,5.96498006544266e-09,-3.177195007086908e-09,1.1553807799380422e-08,2.3129746340444512e-08,2.7373813632491917e-09,-7.408803792685603e-09,2.0403494171983283e-10,5.002775083084998e-09,4.329641478673096e-09,5.0497551029593524e-08,2.886151873049414e-09,-1.7441405264495558e-09,-2.4540442178366817e-09,6.370820204715244e-09,-1.2596640619477739e-08,2.9564092396405783e-08,-1.5603088043825153e-08,1.523473647235818e-08,-5.276033498979871e-10,2.7171228822453486e-08
-1.8008312840933627e-08,8.054535302615129e-10,9.721662252992758e-09,-4.297281752663196e-09,3.13652771810613e-09,-2.085789541084182e-08,7.128046000670629e-10,-8.79926470576109e-09,-2.8949552199897255e-08,-2.092882978033117e-08,-2.5732163844160993e-08,-5.73608982534779e-09,-1.1213076467342376e-08,-1.1548639822223095e-08,7.646393407334529e-09,-9.098059083889609e-09,-2.7742808161868027e-08,-2.7455209550275583e-08,-3.00911313644292e-08,2.3129746340444512e-08,1.4972657780276677e-08,-7.321399653203997e-09,8.561120756755969e-09,6.717312261983466e-10,1.1221883700063273e-09,5.699145405602124e-09,2.886151873049414e-09,5.572938666098537e-09,-4.2995307536486393e-08,-6.444888511758506e-09,-2.825615463830644e-08,1.2446106367747234e-09,-7.260463619207513e-09,-2.6150755561005212e-08,2.9570117882071756e-09,7.114699246413281e-09
1.4973297934872676e-08,8.054535302615129e-10,5.573847980389068e-10,1.2379888780778003e-09,1.2940706395347945e-08,2.0467602834806087e-08,7.84555609367743e-09,-4.0058389938479877e-10,-2.8949552199897255e-08,2.9095820308633336e-08,-5.717244844216651e-09,-2.6712524636707258e-08,-2.830555456689865e-09,1.4085331900837161e-08,-1.7297251825310056e-09,-5.8304653771656945e-08,2.2231039897846472e-08,3.403914317079426e-09,2.764460882431763e-11,2.3129746340444512e-08,6.116212980522562e-09,8.547654944957017e-11,4.533265707262757e-09,2.7593020535121582e-08,-7.901989784731e-09,-1.6224126694885932e-09,2.886151873049414e-09,-1.4524240588009718e-08,-1.086176282250051e-08,-2.4240388141194558e-08,-2.3782008473638427e-08,1.787320492996347e-09,-6.2892130670011426e-09,1.2884119882095035e-08,-2.7026430426957404e-08,-2.9590905836762715e-08
1.0165676078699448e-08,-4.616248383548793e-09,1.0094146074557386e-08,-1.781875846873504e-08,-2.2431199259154155e-11,-1.3633970785686955e-08,1.3235768370201129e-08,-2.473161542226876e-08,1.5165804723160647e-09,4.73375483256433e-09,-3.582773105970105e-10,-2.2393677884258167e-09,1.360704993125239e-09,2.8585117828328066e-08,-3.6552675886092345e-09,5.626069832231906e-09,-1.8459516137880883e-09,-2.049943970128254e-08,8.93219670450307e-09,2.3129746340444512e-08,-2.7506230071416837e-08,-7.321399653203997e-09,-9.033873926700409e-10,-7.971368010117885e-09,4.329641478673096e-09,3.82463560821833e-09,2.886151873049414e-09,2.9583196337057416e-08,4.677490533788742e-09,-2.585816116784656e-08,9.375923926135954e-09,1.4120451030663617e-08,5.062144592393736e-08,-4.380329682307504e-09,2.5947737292142392e-09,-5.830620430913314e-10
